cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,category,subcategory
632,5912,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496,successful,288,DK,DKK,1970-01-01 00:00:01.615957200+00:00,1970-01-01 00:00:01.628571600+00:00,False,True,theater,plays
1253,2537,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10037,successful,148,US,USD,1970-01-01 00:00:01.611381600+00:00,1970-01-01 00:00:01.636351200+00:00,False,False,theater,plays
665,2118,Callahan-Gilbert,Profit-focused motivating function,1400.0,5696,successful,114,US,USD,1970-01-01 00:00:01.589950800+00:00,1970-01-01 00:00:01.615010400+00:00,False,False,film & video,drama
2505,3234,Logan-Miranda,Proactive systemic firmware,29600.0,167005,successful,1518,CA,CAD,1970-01-01 00:00:01.635829200+00:00,1970-01-01 00:00:01.636524+00:00,False,False,music,rock
1519,3842,Rodriguez PLC,Grass-roots upward-trending installation,167500.0,114615,failed,1274,US,USD,1970-01-01 00:00:01.579413600+00:00,1970-01-01 00:00:01.615701600+00:00,False,False,music,electric music
1920,3032,Smith-Kennedy,Virtual heuristic hub,48300.0,16592,failed,210,IT,EUR,1970-01-01 00:00:01.629522+00:00,1970-01-01 00:00:01.637301600+00:00,False,True,games,video games
2782,3238,Mitchell-Lee,Customizable leadingedge model,2200.0,14420,successful,166,US,USD,1970-01-01 00:00:01.625288400+00:00,1970-01-01 00:00:01.626930+00:00,False,False,music,rock
2089,2059,Davis Ltd,Upgradable uniform service-desk,3500.0,6204,successful,100,AU,AUD,1970-01-01 00:00:01.619067600+00:00,1970-01-01 00:00:01.626670800+00:00,False,False,music,jazz
2607,5238,Rowland PLC,Inverse client-driven product,5600.0,6338,successful,235,US,USD,1970-01-01 00:00:01.595394+00:00,1970-01-01 00:00:01.626325200+00:00,False,True,theater,plays
2464,2578,Shaffer-Mason,Managed bandwidth-monitored system engine,1100.0,8010,successful,148,US,USD,1970-01-01 00:00:01.632718800+00:00,1970-01-01 00:00:01.637733600+00:00,False,False,music,rock
335,4789,Matthews LLC,Advanced transitional help-desk,3900.0,8125,successful,198,US,USD,1970-01-01 00:00:01.599282+00:00,1970-01-01 00:00:01.618981200+00:00,True,True,music,indie rock
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653,failed,248,AU,AUD,1970-01-01 00:00:01.611640800+00:00,1970-01-01 00:00:01.642485600+00:00,False,False,film & video,science fiction
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372,failed,513,US,USD,1970-01-01 00:00:01.608184800+00:00,1970-01-01 00:00:01.622091600+00:00,False,False,publishing,translations
2678,3558,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088,successful,150,US,USD,1970-01-01 00:00:01.601528400+00:00,1970-01-01 00:00:01.628658+00:00,False,False,theater,plays
2103,1707,Johnson-Morales,Devolved 24hour forecast,125600.0,109106,failed,3410,US,USD,1970-01-01 00:00:01.611640800+00:00,1970-01-01 00:00:01.611986400+00:00,False,False,games,video games
627,2842,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642,successful,216,IT,EUR,1970-01-01 00:00:01.613541600+00:00,1970-01-01 00:00:01.622610+00:00,False,True,theater,plays
2242,5318,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769,canceled,26,US,USD,1970-01-01 00:00:01.593838800+00:00,1970-01-01 00:00:01.613282400+00:00,False,False,theater,plays
2711,1620,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,169586,successful,5139,US,USD,1970-01-01 00:00:01.625893200+00:00,1970-01-01 00:00:01.641967200+00:00,False,False,music,indie rock
1210,4998,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185,successful,2353,US,USD,1970-01-01 00:00:01.618203600+00:00,1970-01-01 00:00:01.618981200+00:00,False,False,theater,plays
692,3111,Gonzalez-Snow,Polarized user-facing interface,5000.0,6775,successful,78,IT,EUR,1970-01-01 00:00:01.608530400+00:00,1970-01-01 00:00:01.638338400+00:00,False,False,technology,web
864,1424,Murphy LLC,Customer-focused non-volatile framework,9400.0,968,failed,10,US,USD,1970-01-01 00:00:01.613887200+00:00,1970-01-01 00:00:01.623819600+00:00,False,False,music,rock
1349,3244,Taylor-Rowe,Synchronized multimedia frame,110800.0,72623,failed,2201,US,USD,1970-01-01 00:00:01.623128400+00:00,1970-01-01 00:00:01.637647200+00:00,False,False,theater,plays
1582,4643,Henderson Ltd,Open-architected stable algorithm,93800.0,45987,failed,676,US,USD,1970-01-01 00:00:01.606716+00:00,1970-01-01 00:00:01.620363600+00:00,False,False,theater,plays
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300.0,10243,successful,174,CH,CHF,1970-01-01 00:00:01.599541200+00:00,1970-01-01 00:00:01.613196+00:00,False,False,film & video,animation
23,3790,Webb Group,Public-key actuating projection,108700.0,87293,failed,831,US,USD,1970-01-01 00:00:01.608271200+00:00,1970-01-01 00:00:01.615701600+00:00,False,True,theater,plays
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5421,successful,164,US,USD,1970-01-01 00:00:01.613714400+00:00,1970-01-01 00:00:01.617944400+00:00,False,True,film & video,drama
2134,5686,Thomas Ltd,Cross-group interactive architecture,8700.0,4414,canceled,56,CH,CHF,1970-01-01 00:00:01.636956+00:00,1970-01-01 00:00:01.640498400+00:00,False,False,theater,plays
422,2111,Williams and Sons,Centralized asymmetric framework,5100.0,10981,successful,161,US,USD,1970-01-01 00:00:01.615096800+00:00,1970-01-01 00:00:01.623733200+00:00,False,True,film & video,animation
988,5685,"Vega, Chan and Carney",Down-sized systematic utilization,7400.0,10451,successful,138,US,USD,1970-01-01 00:00:01.618722+00:00,1970-01-01 00:00:01.637215200+00:00,False,False,music,rock
812,1905,Byrd Group,Profound fault-tolerant model,88900.0,102535,successful,3308,US,USD,1970-01-01 00:00:01.632546+00:00,1970-01-01 00:00:01.632805200+00:00,False,False,technology,web
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12939,successful,127,AU,AUD,1970-01-01 00:00:01.633582800+00:00,1970-01-01 00:00:01.637042400+00:00,False,True,film & video,animation
2504,4178,Smith-Brown,Object-based content-based ability,1500.0,10946,successful,207,IT,EUR,1970-01-01 00:00:01.606802400+00:00,1970-01-01 00:00:01.626670800+00:00,False,True,music,jazz
1707,3275,Vance-Glover,Progressive coherent secured line,61200.0,60994,failed,859,CA,CAD,1970-01-01 00:00:01.614405600+00:00,1970-01-01 00:00:01.636174800+00:00,False,False,music,rock
3138,5713,Joyce PLC,Synchronized directional capability,3600.0,3174,live,31,US,USD,1970-01-01 00:00:01.601010+00:00,1970-01-01 00:00:01.621314+00:00,False,False,film & video,animation
120,3339,Kennedy-Miller,Cross-platform composite migration,9000.0,3351,failed,45,US,USD,1970-01-01 00:00:01.583647200+00:00,1970-01-01 00:00:01.616648400+00:00,False,False,theater,plays
265,5585,White-Obrien,Operative local pricing structure,185900.0,56774,canceled,1113,US,USD,1970-01-01 00:00:01.637906400+00:00,1970-01-01 00:00:01.640930400+00:00,False,False,theater,plays
2499,4407,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.0,540,failed,6,US,USD,1970-01-01 00:00:01.632373200+00:00,1970-01-01 00:00:01.642485600+00:00,False,False,food,food trucks
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680,failed,7,US,USD,1970-01-01 00:00:01.628744400+00:00,1970-01-01 00:00:01.633323600+00:00,False,True,theater,plays
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13045,successful,181,CH,CHF,1970-01-01 00:00:01.591678800+00:00,1970-01-01 00:00:01.619845200+00:00,False,False,publishing,nonfiction
415,3607,Welch Inc,Optional optimal website,6600.0,8276,successful,110,US,USD,1970-01-01 00:00:01.633496400+00:00,1970-01-01 00:00:01.639807200+00:00,False,False,music,rock
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022,failed,31,US,USD,1970-01-01 00:00:01.606888800+00:00,1970-01-01 00:00:01.625202+00:00,False,False,film & video,drama
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.0,4275,failed,78,US,USD,1970-01-01 00:00:01.612936800+00:00,1970-01-01 00:00:01.618376400+00:00,False,True,games,mobile games
1015,4121,"Houston, Moore and Rogers",Optional tangible utilization,7600.0,8332,successful,185,US,USD,1970-01-01 00:00:01.628744400+00:00,1970-01-01 00:00:01.637647200+00:00,False,False,technology,web
2454,4620,Small-Fuentes,Seamless maximized product,3400.0,6408,successful,121,US,USD,1970-01-01 00:00:01.586581200+00:00,1970-01-01 00:00:01.611813600+00:00,False,True,theater,plays
662,4630,Reid-Day,Devolved tertiary time-frame,84500.0,73522,failed,1225,GB,GBP,1970-01-01 00:00:01.626152400+00:00,1970-01-01 00:00:01.630213200+00:00,False,False,theater,plays
751,3440,Wallace LLC,Centralized regional function,100.0,1,failed,1,CH,CHF,1970-01-01 00:00:01.623906+00:00,1970-01-01 00:00:01.626411600+00:00,False,False,music,rock
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.0,4667,successful,106,US,USD,1970-01-01 00:00:01.604469600+00:00,1970-01-01 00:00:01.635483600+00:00,False,True,photography,photography books
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216,successful,142,US,USD,1970-01-01 00:00:01.601442+00:00,1970-01-01 00:00:01.630990800+00:00,False,False,photography,photography books
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6527,successful,233,US,USD,1970-01-01 00:00:01.594962+00:00,1970-01-01 00:00:01.626066+00:00,False,False,theater,plays
1698,1368,English-Mccullough,Business-focused discrete software,2600.0,6987,successful,218,US,USD,1970-01-01 00:00:01.622437200+00:00,1970-01-01 00:00:01.632027600+00:00,False,False,music,rock
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932,failed,67,AU,AUD,1970-01-01 00:00:01.610949600+00:00,1970-01-01 00:00:01.623474+00:00,False,False,film & video,documentary
746,5636,Harmon-Madden,Adaptive holistic hub,700.0,8262,successful,76,US,USD,1970-01-01 00:00:01.601787600+00:00,1970-01-01 00:00:01.627621200+00:00,False,True,film & video,drama
906,6033,Walker-Taylor,Automated uniform concept,700.0,1848,successful,43,US,USD,1970-01-01 00:00:01.621918800+00:00,1970-01-01 00:00:01.631336400+00:00,False,True,theater,plays
3098,3599,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.0,1583,failed,19,US,USD,1970-01-01 00:00:01.609567200+00:00,1970-01-01 00:00:01.620709200+00:00,False,False,food,food trucks
1052,5566,Williams and Sons,Public-key bottom-line algorithm,140800.0,88536,failed,2108,CH,CHF,1970-01-01 00:00:01.594530+00:00,1970-01-01 00:00:01.616821200+00:00,False,False,film & video,documentary
1073,1873,Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360,successful,221,US,USD,1970-01-01 00:00:01.597813200+00:00,1970-01-01 00:00:01.611813600+00:00,False,True,theater,plays
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320,failed,679,US,USD,1970-01-01 00:00:01.627794+00:00,1970-01-01 00:00:01.634187600+00:00,False,True,games,video games
1849,4453,Landry Group,Expanded value-added hardware,59700.0,134640,successful,2805,CA,CAD,1970-01-01 00:00:01.608184800+00:00,1970-01-01 00:00:01.623387600+00:00,False,False,publishing,nonfiction
1550,5481,Buckley Group,Diverse high-level attitude,3200.0,7661,successful,68,US,USD,1970-01-01 00:00:01.606629600+00:00,1970-01-01 00:00:01.614578400+00:00,False,False,games,video games
2139,2987,Vincent PLC,Visionary 24hour analyzer,3200.0,2950,failed,36,DK,DKK,1970-01-01 00:00:01.628830800+00:00,1970-01-01 00:00:01.640498400+00:00,False,True,music,rock
2442,2431,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.0,11721,successful,183,CA,CAD,1970-01-01 00:00:01.616994+00:00,1970-01-01 00:00:01.637992800+00:00,False,False,music,rock
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150,successful,133,US,USD,1970-01-01 00:00:01.607234400+00:00,1970-01-01 00:00:01.614405600+00:00,True,True,theater,plays
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300.0,189192,successful,2489,IT,EUR,1970-01-01 00:00:01.603602+00:00,1970-01-01 00:00:01.619240400+00:00,False,True,publishing,nonfiction
2060,4391,Martinez LLC,Automated local secured line,700.0,7664,successful,69,US,USD,1970-01-01 00:00:01.636524+00:00,1970-01-01 00:00:01.641967200+00:00,False,True,theater,plays
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509,failed,47,US,USD,1970-01-01 00:00:01.612245600+00:00,1970-01-01 00:00:01.632632400+00:00,True,False,games,video games
198,4547,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.0,12009,successful,279,GB,GBP,1970-01-01 00:00:01.613196+00:00,1970-01-01 00:00:01.638597600+00:00,False,True,music,rock
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900.0,14273,successful,210,US,USD,1970-01-01 00:00:01.610085600+00:00,1970-01-01 00:00:01.636437600+00:00,False,False,film & video,documentary
2136,4732,Stewart and Sons,Distributed optimizing protocol,54000.0,188982,successful,2100,US,USD,1970-01-01 00:00:01.581919200+00:00,1970-01-01 00:00:01.609999200+00:00,False,False,music,rock
3200,5126,Dyer Inc,Secured well-modulated system engine,4100.0,14640,successful,252,US,USD,1970-01-01 00:00:01.609480800+00:00,1970-01-01 00:00:01.617598800+00:00,True,True,music,rock
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,107516,successful,1280,US,USD,1970-01-01 00:00:01.595307600+00:00,1970-01-01 00:00:01.615442400+00:00,False,True,publishing,nonfiction
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950,successful,157,GB,GBP,1970-01-01 00:00:01.590901200+00:00,1970-01-01 00:00:01.620882+00:00,False,False,film & video,shorts
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12797,successful,194,US,USD,1970-01-01 00:00:01.611986400+00:00,1970-01-01 00:00:01.631595600+00:00,False,True,theater,plays
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6134,successful,82,AU,AUD,1970-01-01 00:00:01.601442+00:00,1970-01-01 00:00:01.616994+00:00,False,True,film & video,drama
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4899,failed,70,US,USD,1970-01-01 00:00:01.613109600+00:00,1970-01-01 00:00:01.624942800+00:00,False,False,theater,plays
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600.0,4929,failed,154,US,USD,1970-01-01 00:00:01.608184800+00:00,1970-01-01 00:00:01.626411600+00:00,False,False,theater,plays
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,1424,failed,22,US,USD,1970-01-01 00:00:01.632891600+00:00,1970-01-01 00:00:01.637474400+00:00,False,False,theater,plays
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817,successful,4233,US,USD,1970-01-01 00:00:01.588654800+00:00,1970-01-01 00:00:01.615528800+00:00,False,False,photography,photography books
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156,successful,1297,DK,DKK,1970-01-01 00:00:01.603861200+00:00,1970-01-01 00:00:01.628917200+00:00,True,False,publishing,translations
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723,successful,165,DK,DKK,1970-01-01 00:00:01.612159200+00:00,1970-01-01 00:00:01.622264400+00:00,False,False,publishing,translations
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11228,successful,119,US,USD,1970-01-01 00:00:01.623733200+00:00,1970-01-01 00:00:01.626757200+00:00,False,False,theater,plays
2259,2508,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.0,77355,failed,1758,US,USD,1970-01-01 00:00:01.588741200+00:00,1970-01-01 00:00:01.612850400+00:00,False,False,technology,web
1169,5779,Macias Inc,Optimized didactic intranet,8100.0,6086,failed,94,US,USD,1970-01-01 00:00:01.599022800+00:00,1970-01-01 00:00:01.628226+00:00,False,False,music,indie rock
2575,1717,Cook-Ortiz,Right-sized dedicated standardization,17700.0,150960,successful,1797,US,USD,1970-01-01 00:00:01.623387600+00:00,1970-01-01 00:00:01.629608400+00:00,False,False,music,jazz
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890,successful,261,US,USD,1970-01-01 00:00:01.616475600+00:00,1970-01-01 00:00:01.632373200+00:00,False,False,theater,plays
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700.0,14644,successful,157,US,USD,1970-01-01 00:00:01.632027600+00:00,1970-01-01 00:00:01.635742800+00:00,False,True,film & video,documentary
78,4455,Howell and Sons,Enhanced regional moderator,116300.0,116583,successful,3533,US,USD,1970-01-01 00:00:01.620622800+00:00,1970-01-01 00:00:01.637301600+00:00,False,True,theater,plays
55,2940,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.0,12991,successful,155,US,USD,1970-01-01 00:00:01.602392400+00:00,1970-01-01 00:00:01.615356+00:00,False,False,technology,web
725,6144,Lawson and Sons,Reverse-engineered multi-tasking product,1500.0,8447,successful,132,IT,EUR,1970-01-01 00:00:01.616302800+00:00,1970-01-01 00:00:01.621918800+00:00,False,False,technology,wearables
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.0,2703,failed,33,US,USD,1970-01-01 00:00:01.613973600+00:00,1970-01-01 00:00:01.624251600+00:00,False,False,photography,photography books
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8747,canceled,94,US,USD,1970-01-01 00:00:01.631682+00:00,1970-01-01 00:00:01.635224400+00:00,False,False,film & video,documentary
2554,2116,Williams LLC,Up-sized high-level access,69900.0,138087,successful,1354,GB,GBP,1970-01-01 00:00:01.637128800+00:00,1970-01-01 00:00:01.638079200+00:00,False,False,technology,web
2293,5102,"Cooper, Stanley and Bryant",Phased empowering success,1000.0,5085,successful,48,US,USD,1970-01-01 00:00:01.623042+00:00,1970-01-01 00:00:01.638252+00:00,True,True,technology,web
2978,5815,"Miller, Glenn and Adams",Distributed actuating project,4700.0,11174,successful,110,US,USD,1970-01-01 00:00:01.616389200+00:00,1970-01-01 00:00:01.623214800+00:00,False,False,food,food trucks
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10831,successful,172,US,USD,1970-01-01 00:00:01.580536800+00:00,1970-01-01 00:00:01.612764+00:00,False,False,film & video,drama
342,4533,Jones-Ryan,Vision-oriented uniform instruction set,6700.0,8917,successful,307,US,USD,1970-01-01 00:00:01.616821200+00:00,1970-01-01 00:00:01.633755600+00:00,False,True,music,indie rock
1719,3329,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.0,1,failed,1,US,USD,1970-01-01 00:00:01.585976400+00:00,1970-01-01 00:00:01.615442400+00:00,True,False,music,rock
2004,3606,Bright and Sons,Object-based needs-based info-mediaries,6000.0,12468,successful,160,US,USD,1970-01-01 00:00:01.634965200+00:00,1970-01-01 00:00:01.637388+00:00,False,False,music,electric music
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.0,2505,failed,31,US,USD,1970-01-01 00:00:01.601269200+00:00,1970-01-01 00:00:01.617166800+00:00,False,True,games,video games
3061,2222,Collier LLC,Secured well-modulated projection,17100.0,111502,successful,1467,CA,CAD,1970-01-01 00:00:01.599627600+00:00,1970-01-01 00:00:01.630818+00:00,False,True,music,indie rock
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,194309,successful,2662,CA,CAD,1970-01-01 00:00:01.626325200+00:00,1970-01-01 00:00:01.634965200+00:00,False,False,publishing,fiction
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400.0,23956,successful,452,AU,AUD,1970-01-01 00:00:01.617685200+00:00,1970-01-01 00:00:01.626757200+00:00,False,False,theater,plays
1387,2794,Williams and Sons,Profound composite core,2400.0,8558,successful,158,US,USD,1970-01-01 00:00:01.624942800+00:00,1970-01-01 00:00:01.634792400+00:00,False,False,food,food trucks
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7413,successful,225,CH,CHF,1970-01-01 00:00:01.630299600+00:00,1970-01-01 00:00:01.638511200+00:00,True,False,film & video,shorts
1439,2545,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.0,2778,failed,35,US,USD,1970-01-01 00:00:01.613455200+00:00,1970-01-01 00:00:01.642399200+00:00,True,False,food,food trucks
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594,failed,63,US,USD,1970-01-01 00:00:01.604120400+00:00,1970-01-01 00:00:01.636696800+00:00,False,True,theater,plays
1526,6155,Lee PLC,Re-contextualized leadingedge firmware,2000.0,5033,successful,65,US,USD,1970-01-01 00:00:01.612245600+00:00,1970-01-01 00:00:01.631854800+00:00,False,True,technology,wearables
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9317,successful,163,US,USD,1970-01-01 00:00:01.608962400+00:00,1970-01-01 00:00:01.630990800+00:00,False,False,theater,plays
780,1729,Lewis and Sons,Profound disintermediate open system,3500.0,6560,successful,85,US,USD,1970-01-01 00:00:01.620795600+00:00,1970-01-01 00:00:01.628744400+00:00,False,False,theater,plays
936,4969,Davis-Johnson,Automated reciprocal protocol,1400.0,5415,successful,217,US,USD,1970-01-01 00:00:01.598072400+00:00,1970-01-01 00:00:01.627966800+00:00,False,True,film & video,television
2820,3402,Stevenson-Thompson,Automated static workforce,4200.0,14577,successful,150,US,USD,1970-01-01 00:00:01.611554400+00:00,1970-01-01 00:00:01.613887200+00:00,False,False,film & video,shorts
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,150515,successful,3272,US,USD,1970-01-01 00:00:01.625115600+00:00,1970-01-01 00:00:01.634792400+00:00,False,False,theater,plays
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045,canceled,898,US,USD,1970-01-01 00:00:01.624856400+00:00,1970-01-01 00:00:01.639720800+00:00,False,False,photography,photography books
2948,5140,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.0,7797,successful,300,US,USD,1970-01-01 00:00:01.637647200+00:00,1970-01-01 00:00:01.642140+00:00,False,False,food,food trucks
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12939,successful,126,US,USD,1970-01-01 00:00:01.600837200+00:00,1970-01-01 00:00:01.619672400+00:00,False,False,theater,plays
1715,5100,Brown-Williams,Multi-channeled responsive product,161900.0,38376,failed,526,US,USD,1970-01-01 00:00:01.591592400+00:00,1970-01-01 00:00:01.617771600+00:00,False,False,film & video,drama
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920,failed,121,US,USD,1970-01-01 00:00:01.589173200+00:00,1970-01-01 00:00:01.616043600+00:00,False,False,theater,plays
2818,1926,Santana-George,Re-engineered client-driven knowledge user,71500.0,194912,successful,2320,US,USD,1970-01-01 00:00:01.615870800+00:00,1970-01-01 00:00:01.624683600+00:00,False,True,theater,plays
175,3264,Davis LLC,Compatible logistical paradigm,4700.0,7992,successful,81,AU,AUD,1970-01-01 00:00:01.629608400+00:00,1970-01-01 00:00:01.634014800+00:00,False,False,film & video,science fiction
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268,successful,1887,US,USD,1970-01-01 00:00:01.594962+00:00,1970-01-01 00:00:01.618117200+00:00,False,False,photography,photography books
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.0,139468,successful,4358,US,USD,1970-01-01 00:00:01.584766800+00:00,1970-01-01 00:00:01.615096800+00:00,False,True,photography,photography books
1372,3826,Mueller-Harmon,Implemented tangible approach,7900.0,5465,failed,67,US,USD,1970-01-01 00:00:01.608876+00:00,1970-01-01 00:00:01.639634400+00:00,False,False,music,rock
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111,failed,57,CA,CAD,1970-01-01 00:00:01.640757600+00:00,1970-01-01 00:00:01.642312800+00:00,False,False,photography,photography books
2734,5678,Estrada Group,Multi-lateral uniform collaboration,163600.0,126628,failed,1229,US,USD,1970-01-01 00:00:01.604815200+00:00,1970-01-01 00:00:01.611295200+00:00,False,False,food,food trucks
2663,2093,Lutz Group,Enterprise-wide foreground paradigm,2700.0,1012,failed,12,IT,EUR,1970-01-01 00:00:01.599454800+00:00,1970-01-01 00:00:01.625461200+00:00,False,False,music,metal
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000.0,5438,successful,53,US,USD,1970-01-01 00:00:01.614405600+00:00,1970-01-01 00:00:01.614751200+00:00,False,False,publishing,nonfiction
733,5139,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.0,193101,successful,2414,US,USD,1970-01-01 00:00:01.610344800+00:00,1970-01-01 00:00:01.623906+00:00,False,False,music,electric music
374,3173,Charles Inc,Implemented object-oriented synergy,81300.0,31665,failed,452,US,USD,1970-01-01 00:00:01.608789600+00:00,1970-01-01 00:00:01.639807200+00:00,False,True,theater,plays
1949,3333,White-Rosario,Balanced demand-driven definition,800.0,2960,successful,80,US,USD,1970-01-01 00:00:01.610949600+00:00,1970-01-01 00:00:01.632546+00:00,False,False,theater,plays
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8089,successful,193,US,USD,1970-01-01 00:00:01.593147600+00:00,1970-01-01 00:00:01.623301200+00:00,False,False,film & video,shorts
3020,1531,Strickland Group,Horizontal secondary interface,170800.0,109374,failed,1886,US,USD,1970-01-01 00:00:01.589691600+00:00,1970-01-01 00:00:01.619326800+00:00,False,True,theater,plays
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800.0,2129,successful,52,US,USD,1970-01-01 00:00:01.591938+00:00,1970-01-01 00:00:01.619758800+00:00,False,False,theater,plays
1336,3928,Sanders LLC,Multi-tiered explicit focus group,150600.0,127745,failed,1825,US,USD,1970-01-01 00:00:01.612159200+00:00,1970-01-01 00:00:01.642312800+00:00,False,False,music,indie rock
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2289,failed,31,US,USD,1970-01-01 00:00:01.615615200+00:00,1970-01-01 00:00:01.638943200+00:00,False,True,theater,plays
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12174,successful,290,US,USD,1970-01-01 00:00:01.635224400+00:00,1970-01-01 00:00:01.636437600+00:00,False,False,theater,plays
2394,6234,Santos Group,Secured dynamic capacity,5600.0,9508,successful,122,US,USD,1970-01-01 00:00:01.607839200+00:00,1970-01-01 00:00:01.619758800+00:00,False,True,music,electric music
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.0,155849,successful,1470,US,USD,1970-01-01 00:00:01.625979600+00:00,1970-01-01 00:00:01.631854800+00:00,False,False,music,indie rock
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7758,successful,165,CA,CAD,1970-01-01 00:00:01.607839200+00:00,1970-01-01 00:00:01.629003600+00:00,False,False,film & video,documentary
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835,successful,182,US,USD,1970-01-01 00:00:01.604296800+00:00,1970-01-01 00:00:01.630731600+00:00,False,False,publishing,translations
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400.0,10770,successful,199,IT,EUR,1970-01-01 00:00:01.601787600+00:00,1970-01-01 00:00:01.626757200+00:00,False,True,film & video,documentary
